,count
2998,115
2999,149
3000,137
3001,110
3002,114
3003,115
3004,114
3005,115
3006,120
3007,94
3008,103
3009,112
3010,111
3011,141
3012,109
3013,142
3014,97
3015,115
3016,99
3017,134
3018,97
3019,122
3020,133
3021,115
3022,122
3023,119
3024,115
3025,138
3026,115
3027,121
3028,117
3029,128
3030,123
3031,123
3032,111
3033,108
3034,106
3035,128
3036,126
3037,106
3038,128
3039,143
3040,105
3041,126
3042,132
3043,96
3044,98
3045,112
3046,125
3047,88
3048,98
3049,130
3050,96
3051,117
3052,120
3053,99
3054,107
3055,130
3056,107
3057,138
3058,101
3059,98
3060,112
3061,116
3062,125
3063,126
3064,147
3065,106
3066,108
3067,126
3068,142
3069,97
3070,87
3071,110
3072,111
3073,98
3074,130
3075,96
3076,128
3077,107
3078,105
3079,112
3080,124
3081,95
3082,136
3083,100
3084,95
3085,111
3086,116
3087,97
3088,110
3089,122
3090,124
3091,111
3092,102
3093,122
3094,117
3095,90
3096,117
3097,112
3098,85
3099,137
3100,128
3101,99
3102,123
3103,121
3104,131
3105,117
3106,118
3107,114
3108,140
3109,124
3110,119
3111,93
3112,130
3113,139
3114,131
3115,123
3116,148
3117,94
3118,130
3119,105
3120,136
3121,103
3122,102
3123,122
3124,116
3125,111
3126,113
3127,131
3128,140
3129,115
3130,129
3131,109
3132,105
3133,115
3134,133
3135,115
3136,113
3137,123
3138,147
3139,109
3140,116
3141,77
3142,131
3143,148
3144,90
3145,132
3146,85
3147,148
3148,114
3149,116
3150,128
3151,106
3152,121
3153,156
3154,130
3155,112
3156,117
3157,102
3158,102
3159,154
3160,104
3161,145
3162,147
3163,122
3164,118
3165,113
3166,137
3167,120
3168,121
3169,152
3170,125
3171,134
3172,144
3173,120
3174,125
3175,122
3176,102
3177,120
3178,121
3179,126
3180,107
3181,112
3182,101
3183,113
3184,132
3185,123
3186,121
3187,125
3188,134
3189,135
3190,109
3191,124
3192,112
3193,105
3194,123
3195,121
3196,99
3197,108
3198,121
3199,122
3200,116
3201,106
3202,130
3203,127
3204,142
3205,140
3206,110
3207,119
3208,130
3209,127
3210,140
3211,106
3212,100
3213,117
3214,132
3215,103
3216,115
3217,111
3218,130
3219,127
3220,129
3221,128
3222,118
3223,118
3224,128
3225,113
3226,141
3227,122
3228,105
3229,126
3230,129
3231,106
3232,123
3233,109
3234,127
3235,135
3236,121
3237,130
3238,117
3239,113
3240,139
3241,124
3242,126
3243,101
3244,113
3245,156
3246,111
3247,94
3248,124
3249,99
3250,100
3251,120
3252,131
3253,143
3254,117
3255,119
3256,119
3257,127
3258,150
3259,130
3260,116
3261,145
3262,116
3263,126
3264,121
3265,108
3266,119
3267,104
3268,100
3269,121
3270,112
3271,140
3272,136
3273,96
3274,137
3275,101
3276,120
3277,108
3278,105
3279,131
3280,132
3281,95
3282,140
3283,136
3284,136
3285,129
3286,132
3287,117
3288,118
3289,120
3290,149
3291,119
3292,129
3293,116
3294,96
3295,99
3296,93
3297,128
3298,133
3299,110
3300,144
3301,130
3302,128
3303,126
3304,112
3305,124
3306,129
3307,121
3308,131
3309,97
3310,102
3311,142
3312,100
3313,135
3314,118
3315,131
3316,138
3317,89
3318,106
3319,90
3320,116
3321,97
3322,125
3323,126
3324,139
3325,101
3326,142
3327,115
3328,121
3329,108
3330,104
3331,125
3332,97
3333,120
3334,153
3335,136
3336,135
3337,129
3338,120
3339,128
3340,119
3341,113
3342,114
3343,112
3344,152
3345,117
3346,116
3347,108
3348,131
3349,112
3350,120
3351,112
3352,99
3353,113
3354,122
3355,109
3356,110
3357,104
3358,126
3359,116
3360,130
3361,108
3362,112
3363,124
3364,94
3365,100
3366,124
3367,148
3368,124
3369,140
3370,119
3371,139
3372,123
3373,140
3374,104
3375,155
3376,117
3377,110
3378,123
3379,118
3380,122
3381,124
3382,125
3383,149
3384,136
3385,127
3386,109
3387,118
3388,117
3389,136
3390,96
3391,119
3392,98
3393,129
3394,94
3395,104
3396,104
3397,119
3398,125
3399,111
3400,134
3401,114
3402,112
3403,122
3404,114
3405,115
3406,144
3407,120
3408,124
3409,123
3410,115
3411,109
3412,127
3413,129
3414,131
3415,114
3416,120
3417,89
3418,107
3419,131
3420,127
3421,112
3422,129
3423,129
3424,154
3425,137
3426,123
3427,121
3428,129
3429,119
3430,107
3431,107
3432,103
3433,141
3434,104
3435,111
3436,81
3437,137
3438,137
3439,115
3440,92
3441,119
3442,100
3443,128
3444,91
3445,110
3446,104
3447,133
3448,105
3449,131
3450,122
3451,120
3452,135
3453,125
3454,105
3455,122
3456,120
3457,145
3458,128
3459,136
3460,120
3461,129
3462,119
3463,125
3464,112
3465,121
3466,131
3467,134
3468,139
3469,150
3470,136
3471,103
3472,151
3473,109
3474,119
3475,126
3476,146
3477,142
3478,158
3479,162
3480,142
3481,131
3482,124
3483,155
3484,135
3485,156
3486,152
3487,141
3488,127
3489,116
3490,143
3491,149
3492,141
3493,159
3494,157
3495,159
3496,158
3497,139
3498,135
3499,130
3500,135
3501,145
3502,167
3503,158
3504,158
3505,153
3506,132
3507,144
3508,143
3509,132
3510,114
3511,148
3512,147
3513,136
3514,140
3515,122
3516,123
3517,137
3518,133
3519,126
3520,133
3521,158
3522,128
3523,142
3524,136
3525,139
3526,129
3527,130
3528,158
3529,145
3530,133
3531,124
3532,126
3533,130
3534,150
3535,119
3536,135
3537,111
3538,131
3539,145
3540,148
3541,158
3542,130
3543,163
3544,144
3545,154
3546,171
3547,109
3548,124
3549,131
3550,161
3551,141
3552,102
3553,143
3554,140
3555,131
3556,158
3557,135
3558,120
3559,130
3560,163
3561,143
3562,153
3563,128
3564,131
3565,161
3566,163
3567,122
3568,141
3569,156
3570,130
3571,123
3572,131
3573,155
3574,125
3575,153
3576,153
3577,120
3578,151
3579,159
3580,126
3581,120
3582,128
3583,143
3584,132
3585,152
3586,126
3587,157
3588,130
3589,135
3590,125
3591,115
3592,135
3593,130
3594,150
3595,141
3596,157
3597,119
3598,170
3599,156
3600,137
3601,132
3602,111
3603,118
3604,146
3605,150
3606,149
3607,135
3608,150
3609,142
3610,133
3611,142
3612,125
3613,154
3614,127
3615,146
3616,154
3617,151
3618,127
3619,141
3620,145
3621,166
3622,133
3623,150
3624,146
3625,133
3626,168
3627,140
3628,153
3629,136
3630,167
3631,139
3632,121
3633,146
3634,120
3635,146
3636,140
3637,150
3638,141
3639,172
3640,144
3641,147
3642,158
3643,144
3644,159
3645,127
3646,138
3647,149
3648,143
3649,121
3650,141
3651,118
3652,133
3653,115
3654,132
3655,109
3656,137
3657,118
3658,123
3659,120
3660,132
3661,127
3662,136
3663,139
3664,149
3665,110
3666,120
3667,112
3668,131
3669,104
3670,105
3671,139
3672,140
3673,145
3674,126
3675,152
3676,143
3677,141
3678,152
3679,139
3680,128
3681,135
3682,104
3683,163
3684,120
3685,116
3686,164
3687,143
3688,153
3689,128
3690,131
3691,142
3692,110
3693,161
3694,118
3695,115
3696,133
3697,138
3698,125
3699,132
3700,100
3701,128
3702,149
3703,99
3704,141
3705,111
3706,136
3707,146
3708,130
3709,104
3710,122
3711,119
3712,122
3713,133
3714,99
3715,154
3716,129
3717,124
3718,117
3719,117
3720,121
3721,145
3722,125
3723,128
3724,133
3725,119
3726,150
3727,104
3728,135
3729,137
3730,124
3731,123
3732,130
3733,135
3734,129
3735,141
3736,159
3737,145
3738,123
3739,128
3740,129
3741,122
3742,132
3743,158
3744,152
3745,164
3746,120
3747,153
3748,124
3749,143
3750,124
3751,110
3752,126
3753,129
3754,129
3755,106
3756,126
3757,137
3758,128
3759,135
3760,128
3761,153
3762,117
3763,140
3764,146
3765,135
3766,142
3767,148
3768,109
3769,125
3770,119
3771,120
3772,141
3773,133
3774,100
3775,132
3776,117
3777,125
3778,115
3779,123
3780,112
3781,133
3782,116
3783,133
3784,121
3785,111
3786,122
3787,122
3788,117
3789,100
3790,123
3791,133
3792,133
3793,129
3794,144
3795,117
3796,118
3797,105
3798,143
3799,106
3800,112
3801,113
3802,119
3803,133
3804,158
3805,127
3806,104
3807,135
3808,165
3809,108
3810,147
3811,136
3812,129
3813,121
3814,120
3815,156
3816,114
3817,140
3818,130
3819,108
3820,124
3821,128
3822,99
3823,123
3824,132
3825,113
3826,116
3827,129
3828,101
3829,107
3830,131
3831,101
3832,123
3833,149
3834,142
3835,148
3836,132
3837,128
3838,115
3839,129
3840,83
3841,108
3842,99
3843,95
3844,143
3845,139
3846,126
3847,142
3848,104
3849,142
3850,132
3851,128
3852,97
3853,126
3854,120
3855,122
3856,107
3857,138
3858,94
3859,146
3860,130
3861,149
3862,105
3863,88
3864,131
3865,110
3866,135
3867,139
3868,116
3869,133
3870,133
3871,110
3872,105
3873,126
3874,126
3875,122
3876,137
3877,92
3878,152
3879,131
3880,123
3881,122
3882,93
3883,129
3884,101
3885,111
3886,129
3887,112
3888,110
3889,104
3890,118
3891,113
3892,111
3893,112
3894,91
3895,132
3896,143
3897,112
3898,129
3899,124
3900,101
3901,113
3902,132
3903,77
3904,109
3905,135
3906,120
3907,109
3908,120
3909,122
3910,115
3911,150
3912,106
3913,121
3914,136
3915,115
3916,95
3917,100
3918,117
3919,128
3920,139
3921,143
3922,126
3923,120
3924,124
3925,88
3926,110
3927,105
3928,130
3929,115
3930,108
3931,127
3932,155
3933,101
3934,121
3935,105
3936,110
3937,97
3938,124
3939,132
3940,137
3941,111
3942,125
3943,124
3944,123
3945,134
3946,143
3947,113
3948,103
3949,107
3950,136
3951,111
3952,116
3953,132
3954,121
3955,133
3956,107
3957,140
3958,99
3959,125
3960,125
3961,123
3962,115
3963,108
3964,118
3965,119
3966,114
3967,143
3968,114
3969,115
3970,82
3971,125
3972,114
3973,124
3974,99
3975,136
3976,152
3977,144
3978,138
3979,121
3980,135
3981,136
3982,130
3983,125
3984,118
3985,126
3986,131
3987,130
3988,132
3989,117
3990,120
3991,151
3992,136
3993,111
3994,133
3995,140
3996,116
3997,112
3998,93
3999,142
4000,125
4001,97
4002,112
4003,122
4004,104
4005,119
4006,99
4007,106
4008,135
4009,108
4010,128
4011,126
4012,142
4013,110
4014,138
4015,119
4016,106
4017,119
4018,148
4019,132
4020,97
4021,102
4022,118
4023,121
4024,94
4025,133
4026,110
4027,111
4028,127
4029,102
4030,129
4031,102
4032,126
4033,133
4034,134
4035,108
4036,137
4037,131
4038,140
4039,131
4040,124
4041,123
4042,110
4043,117
4044,124
4045,155
4046,126
4047,139
4048,134
4049,112
4050,129
4051,120
4052,135
4053,118
4054,129
4055,111
4056,119
4057,133
4058,124
4059,127
4060,123
4061,105
4062,120
4063,132
4064,106
4065,121
4066,108
4067,109
4068,139
4069,109
4070,95
4071,104
4072,134
4073,125
4074,133
4075,143
4076,101
4077,130
4078,121
4079,142
4080,145
4081,100
4082,136
4083,134
4084,104
4085,138
4086,115
4087,119
4088,133
4089,120
4090,106
4091,99
4092,124
4093,93
4094,116
4095,121
4096,133
4097,157
4098,125
4099,121
4100,120
4101,110
4102,106
4103,140
4104,132
4105,122
4106,122
4107,124
4108,116
4109,98
4110,119
4111,145
4112,105
4113,129
4114,137
4115,108
4116,141
4117,103
4118,129
4119,116
4120,128
4121,122
4122,122
4123,106
4124,124
4125,125
4126,112
4127,109
4128,105
4129,99
4130,143
4131,111
4132,103
4133,109
4134,132
4135,126
4136,111
4137,106
4138,129
4139,116
4140,133
4141,108
4142,110
4143,132
4144,133
4145,124
4146,124
4147,114
4148,76
4149,119
4150,134
4151,139
4152,119
4153,115
4154,133
4155,123
4156,121
4157,118
4158,116
4159,115
4160,111
4161,108
4162,95
4163,115
4164,123
4165,139
4166,133
4167,108
4168,133
4169,120
4170,107
4171,109
4172,121
4173,131
4174,91
4175,128
4176,157
4177,136
4178,146
4179,140
4180,145
4181,126
4182,124
4183,94
4184,119
4185,140
4186,118
4187,146
4188,113
4189,119
4190,119
4191,112
4192,103
4193,116
4194,111
4195,113
4196,114
4197,116
4198,133
4199,107
4200,130
4201,137
4202,129
4203,141
4204,112
4205,119
4206,117
4207,128
4208,105
4209,123
4210,137
4211,111
4212,103
4213,125
4214,97
4215,125
4216,91
4217,115
4218,113
4219,146
4220,149
4221,147
4222,95
4223,115
4224,123
4225,107
4226,136
4227,137
4228,139
4229,129
4230,101
4231,125
4232,125
4233,133
4234,117
4235,134
4236,121
4237,143
4238,119
4239,117
4240,131
4241,125
4242,129
4243,105
4244,119
4245,132
4246,93
4247,102
4248,129
4249,122
4250,92
4251,115
4252,102
4253,105
4254,110
4255,121
4256,115
4257,117
4258,123
4259,134
4260,120
4261,134
4262,124
4263,107
4264,114
4265,138
4266,118
4267,131
4268,125
4269,117
4270,105
4271,155
4272,128
4273,90
4274,114
4275,133
4276,112
4277,128
4278,134
4279,154
4280,120
4281,149
4282,121
4283,96
4284,140
4285,118
4286,97
4287,99
4288,132
4289,136
4290,98
4291,113
4292,116
4293,123
4294,111
4295,97
4296,121
4297,118
4298,108
4299,122
4300,101
4301,112
4302,104
4303,126
4304,99
4305,132
4306,106
4307,87
4308,119
4309,115
4310,146
4311,163
4312,104
4313,96
4314,121
4315,100
4316,113
4317,123
4318,112
4319,119
4320,124
4321,110
4322,91
4323,140
4324,160
4325,116
4326,144
4327,102
4328,104
4329,105
4330,137
4331,121
4332,136
4333,107
4334,139
4335,113
4336,124
4337,109
4338,92
4339,132
4340,133
4341,122
4342,85
4343,109
4344,128
4345,101
4346,129
4347,127
4348,125
4349,118
4350,118
4351,113
4352,119
4353,129
4354,92
4355,134
4356,109
4357,118
4358,105
4359,125
4360,137
4361,118
4362,105
4363,121
4364,117
4365,99
4366,118
4367,101
4368,121
4369,111
4370,117
4371,103
4372,102
4373,116
4374,108
4375,144
4376,129
4377,129
4378,115
4379,124
4380,126
4381,118
4382,123
4383,133
4384,129
4385,93
4386,141
4387,96
4388,102
4389,123
4390,116
4391,118
4392,106
4393,136
4394,135
4395,110
4396,126
4397,133
4398,105
4399,130
4400,147
4401,129
4402,135
4403,130
4404,109
4405,121
4406,124
4407,135
4408,149
4409,143
4410,98
4411,131
4412,102
4413,121
4414,127
4415,103
4416,123
4417,131
4418,137
4419,112
4420,104
4421,137
4422,98
4423,107
4424,129
4425,128
4426,118
4427,142
4428,152
4429,137
4430,101
4431,98
4432,112
4433,121
4434,120
4435,123
4436,153
4437,128
4438,116
4439,140
4440,100
4441,110
4442,126
4443,98
4444,118
4445,133
4446,128
4447,110
4448,108
4449,135
4450,112
4451,119
4452,121
4453,119
4454,125
4455,138
4456,119
4457,125
4458,143
4459,94
4460,112
4461,115
4462,134
4463,128
4464,133
4465,117
4466,119
4467,144
4468,110
4469,140
4470,138
4471,140
4472,98
4473,130
4474,133
4475,156
4476,142
4477,128
4478,127
4479,118
4480,95
4481,113
4482,117
4483,103
4484,140
4485,100
4486,127
4487,103
4488,98
4489,91
4490,114
4491,114
4492,139
4493,122
4494,135
4495,134
4496,118
4497,122
4498,89
4499,129
4500,113
4501,136
4502,110
4503,105
4504,123
4505,114
4506,94
4507,120
4508,126
4509,118
4510,128
4511,121
4512,118
4513,121
4514,117
4515,116
4516,116
4517,106
4518,105
4519,110
4520,147
4521,134
4522,141
4523,110
4524,122
4525,127
4526,108
4527,122
4528,130
4529,113
4530,109
4531,124
4532,118
4533,122
4534,146
4535,120
4536,118
4537,126
4538,136
4539,145
4540,98
4541,140
4542,124
4543,120
4544,113
4545,148
4546,128
4547,94
4548,154
4549,122
4550,113
4551,117
4552,110
4553,141
4554,143
4555,113
4556,136
4557,131
4558,103
4559,131
4560,105
4561,140
4562,126
4563,130
4564,142
4565,93
4566,127
4567,102
4568,116
4569,130
4570,119
4571,126
4572,130
4573,129
4574,129
4575,134
4576,142
4577,119
4578,123
4579,120
4580,91
4581,138
4582,126
4583,118
4584,101
4585,114
4586,95
4587,118
4588,113
4589,119
4590,119
4591,101
4592,120
4593,126
4594,90
4595,105
4596,118
4597,111
4598,126
4599,134
4600,104
4601,109
4602,114
4603,141
4604,94
4605,124
4606,138
4607,142
4608,107
4609,113
4610,141
4611,124
4612,128
4613,144
4614,126
4615,119
4616,110
4617,154
4618,102
4619,137
4620,98
4621,109
4622,104
4623,113
4624,119
4625,137
4626,116
4627,134
4628,135
4629,114
4630,152
4631,107
4632,116
4633,95
4634,122
4635,122
4636,127
4637,120
4638,98
4639,128
4640,143
4641,100
4642,123
4643,96
4644,139
4645,143
4646,110
4647,123
4648,115
4649,107
4650,105
4651,121
4652,100
4653,131
4654,117
4655,129
4656,107
4657,84
4658,116
4659,105
4660,93
4661,110
4662,91
4663,125
4664,128
4665,135
4666,140
4667,134
4668,128
4669,111
4670,136
4671,117
4672,126
4673,99
4674,125
4675,142
4676,141
4677,127
4678,142
4679,137
4680,140
4681,140
4682,129
4683,127
4684,128
4685,147
4686,131
4687,116
4688,113
4689,113
4690,118
4691,133
4692,100
4693,137
4694,120
4695,91
4696,102
4697,134
4698,131
4699,138
4700,114
4701,114
4702,108
4703,108
4704,138
4705,109
4706,126
4707,127
4708,93
4709,130
4710,98
4711,131
4712,116
4713,103
4714,127
4715,101
4716,133
4717,146
4718,141
4719,97
4720,133
4721,144
4722,120
4723,123
4724,109
4725,149
4726,151
4727,125
4728,138
4729,113
4730,137
4731,138
4732,116
4733,113
4734,126
4735,121
4736,100
4737,123
4738,144
4739,133
4740,118
4741,131
4742,109
4743,99
4744,139
4745,101
4746,109
4747,115
4748,133
4749,112
4750,98
4751,103
4752,113
4753,105
4754,119
4755,109
4756,121
4757,130
4758,130
4759,113
4760,139
4761,144
4762,142
4763,112
4764,130
4765,119
4766,111
4767,119
4768,146
4769,133
4770,126
4771,110
4772,139
4773,143
4774,118
4775,125
4776,133
4777,110
4778,134
4779,124
4780,114
4781,110
4782,124
4783,125
4784,126
4785,121
4786,127
4787,116
4788,143
4789,132
4790,126
4791,128
4792,144
4793,115
4794,147
4795,124
4796,131
4797,120
4798,117
4799,106
4800,112
4801,93
4802,116
4803,117
4804,112
4805,148
4806,134
4807,106
4808,123
4809,130
4810,115
4811,162
4812,118
4813,101
4814,101
4815,133
4816,129
4817,117
4818,119
4819,120
4820,109
4821,119
4822,133
4823,122
4824,97
4825,126
4826,140
4827,124
4828,147
4829,134
4830,138
4831,113
4832,95
4833,123
4834,115
4835,107
4836,109
4837,134
4838,123
4839,102
4840,129
4841,113
4842,136
4843,134
4844,122
4845,146
4846,147
4847,96
4848,123
4849,118
4850,137
4851,144
4852,142
4853,152
4854,150
4855,128
4856,125
4857,134
4858,113
4859,136
4860,113
4861,143
4862,119
4863,108
4864,112
4865,137
4866,123
4867,124
4868,139
4869,124
4870,126
4871,116
4872,149
4873,125
4874,166
4875,104
4876,135
4877,115
4878,122
4879,119
4880,127
4881,125
4882,93
4883,123
4884,141
4885,136
4886,110
4887,147
4888,120
4889,132
4890,139
4891,113
4892,125
4893,118
4894,101
4895,140
4896,119
4897,116
4898,106
4899,121
4900,124
4901,116
4902,142
4903,117
4904,130
4905,146
4906,126
4907,122
4908,139
4909,116
4910,144
4911,127
4912,148
4913,134
4914,112
4915,131
4916,129
4917,136
4918,122
4919,139
4920,121
4921,133
4922,119
4923,84
4924,99
4925,131
4926,121
4927,113
4928,117
4929,117
4930,136
4931,129
4932,118
4933,112
4934,111
4935,133
4936,147
4937,108
4938,138
4939,151
4940,133
4941,124
4942,106
4943,138
4944,138
4945,120
4946,144
4947,156
4948,138
4949,133
4950,143
4951,131
4952,123
4953,158
4954,131
4955,142
4956,129
4957,116
4958,115
4959,135
4960,126
4961,118
4962,118
4963,105
4964,131
4965,115
4966,106
4967,108
4968,127
4969,94
4970,148
4971,129
4972,109
4973,115
4974,98
4975,130
4976,117
4977,151
4978,121
4979,117
4980,151
4981,114
4982,112
4983,140
4984,158
4985,164
4986,139
4987,108
4988,140
4989,100
4990,116
4991,129
4992,143
4993,127
4994,144
4995,130
4996,109
4997,128
4998,149
4999,128
5000,140
5001,139
5002,110
5003,126
5004,111
5005,125
5006,121
5007,107
5008,109
5009,119
5010,123
5011,128
5012,124
5013,125
5014,138
5015,145
5016,146
5017,121
5018,111
5019,139
5020,146
5021,121
5022,98
5023,140
5024,122
5025,127
5026,125
5027,141
5028,132
5029,139
5030,131
5031,115
5032,134
5033,135
5034,119
5035,133
5036,131
5037,115
5038,124
5039,124
5040,120
5041,146
5042,114
5043,128
5044,137
5045,159
5046,133
5047,122
5048,107
5049,128
5050,134
5051,124
5052,130
5053,129
5054,123
5055,142
5056,120
5057,124
5058,122
5059,135
5060,131
5061,134
5062,117
5063,109
5064,103
5065,148
5066,118
5067,129
5068,109
5069,155
5070,100
5071,109
5072,114
5073,142
5074,108
5075,127
5076,121
5077,126
5078,144
5079,110
5080,114
5081,134
5082,107
5083,102
5084,125
5085,140
5086,139
5087,127
5088,125
5089,125
5090,142
5091,144
5092,137
5093,135
5094,128
5095,127
5096,150
5097,142
5098,130
5099,140
5100,142
5101,122
5102,125
5103,107
5104,146
5105,112
5106,134
5107,119
5108,107
5109,125
5110,122
5111,113
5112,143
5113,103
5114,113
5115,130
5116,148
5117,120
5118,172
5119,111
5120,135
5121,135
5122,116
5123,147
5124,117
5125,147
5126,134
5127,160
5128,125
5129,128
5130,135
5131,104
5132,146
5133,149
5134,115
5135,113
5136,138
5137,123
5138,155
5139,126
5140,120
5141,129
5142,98
5143,135
5144,116
5145,134
5146,85
5147,164
5148,137
5149,141
5150,158
5151,116
5152,129
5153,139
5154,121
5155,129
5156,119
5157,92
5158,107
5159,122
5160,112
5161,125
5162,132
5163,154
5164,107
5165,135
5166,137
5167,113
5168,109
5169,112
5170,124
5171,134
5172,128
5173,116
5174,119
5175,138
5176,110
5177,132
5178,102
5179,125
5180,120
5181,118
5182,113
5183,141
5184,140
5185,126
5186,109
5187,133
5188,139
5189,141
5190,124
5191,115
5192,108
5193,116
5194,116
5195,148
5196,135
5197,108
5198,129
5199,159
5200,120
5201,117
5202,134
5203,125
5204,107
5205,124
5206,153
5207,112
5208,138
5209,146
5210,151
5211,51
5212,166
5213,171
5214,127
5215,128
5216,126
5217,133
5218,131
5219,138
5220,148
5221,121
5222,124
5223,149
5224,120
5225,155
5226,130
5227,135
5228,137
5229,136
5230,157
5231,158
5232,138
5233,128
5234,135
5235,126
5236,116
5237,126
5238,137
5239,138
5240,141
5241,131
5242,132
5243,108
5244,122
5245,124
5246,122
5247,129
5248,114
5249,113
5250,140
5251,139
5252,155
5253,137
5254,157
5255,132
5256,121
5257,119
5258,131
5259,124
5260,138
5261,118
5262,143
5263,131
5264,133
5265,132
5266,111
5267,146
5268,145
5269,125
5270,135
5271,136
5272,131
5273,125
5274,148
5275,146
5276,138
5277,126
5278,144
5279,138
5280,136
5281,115
5282,131
5283,147
5284,120
5285,115
5286,144
5287,153
5288,144
5289,125
5290,125
5291,144
5292,145
5293,125
5294,114
5295,160
5296,152
5297,135
5298,130
5299,136
